DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA
2016-04-17 19:00:01,563716000,36.82233,17.30053,305.4,12.5,511,9697492,EPIC ST.THOMAS,9V2347,80,78,22,7,10,5.9,"NAPLES,ITALY",04-18 12:00
2016-04-17 19:04:14,244790009,36.45378,16.64085,271.9,12.2,511,9224130,PAZ NAVIGATOR,PBLM,70,105,13,8,8,7.2,CEUTA,04-21 14:30
2016-04-17 19:04:53,305813000,36.49587,17.60300,270.4,9.5,511,9409625,MELAS,V2FV5,79,83,7,6,6,5.4,ST. MALO,04-27 05:00
2016-04-17 19:04:54,566217000,37.41665,16.48540,35.9,13.2,511,9227118,EPIC CORFU,9V9573,81,79,21,7,9,5.4,DURESS,04-19 01:00
2016-04-17 19:04:54,538005863,36.43906,16.62580,96.8,13.6,511,9664782,FRONT PANTHER,V7HR5,80,208,42,14,30,9.0,CANAKKALE,04-19 18:00
2016-04-17 19:04:55,538005855,36.41468,16.54765,91.7,13.5,511,9655224,ALKYON,V7HN6,70,150,30,20,10,10.3,UA DNB,04-23 05:00
2016-04-17 19:04:56,351235000,37.60041,17.06668,109.3,4.7,511,7610830,HOROZ,HP5109,52,0,0,0,0,3.6,ISKENDERUN,04-29 23:59
2016-04-17 19:04:56,353612000,37.55484,16.91686,14.2,16.3,511,9103685,MSC BRIANNA,3FVZ7,71,220,74,21,12,11.9,PIRAEUS,04-18 19:00
2016-04-17 19:04:56,351617000,36.39282,17.21388,90.0,10.8,511,9225512,SANTA PACIFIC,H3BC,79,147,22,18,9,10.0,TARTOUS,04-20 01:00
2016-04-17 19:04:57,271000919,36.42754,17.62084,269.0,10.0,511,9045704,CS CIHAN,TCSL9,70,0,0,0,0,7.5,TARRAGONA,04-21 09:00
2016-04-17 19:04:57,215101000,37.41430,17.32240,282.1,14.3,511,9162643,MSC LEA,9HA2639,70,161,56,13,13,7.7,GIOIA TAURO,04-18 04:00
2016-04-17 19:04:58,373517000,37.26432,16.76715,296.4,11.8,511,9110391,MSC DYMPHNA,3EXN,71,183,91,30,10,11.4,NAPLES,04-18 18:00
2016-04-17 19:04:58,215893000,36.47152,17.72183,272.0,9.7,511,9333668,CANSU D,9HA2803,80,90,15,8,9,6.9,GHENT,04-27 03:00
2016-04-17 19:04:58,255805661,37.53252,16.46711,297.1,16.1,511,9456965,SCHUBERT,CQGL,70,188,74,14,18,10.6,SALERNO,04-18 12:00
2016-04-17 19:04:58,563312000,36.43531,16.79258,94.6,13.9,511,9721683,STELLA LUCY,9V2548,70,250,45,19,27,14.4,RU NVS,04-22 02:00
2016-04-17 19:04:59,352642000,36.40796,16.97424,270.7,12.0,511,9228784,DUKE I,3FBO,80,142,33,14,17,9.5,LA GOULETTE FOR ORDE,04-19 02:00
2016-04-17 19:04:59,232168000,37.70683,16.76817,42.0,13.0,511,9297371,BRITISH EAGLE,MGSM5,80,216,35,27,17,14.2,FALCONARA,04-19 13:30
2016-04-17 19:04:59,273350570,37.34775,17.14310,320.0,0.4,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-18 23:00
2016-04-17 20:00:00,538005485,36.45722,17.10098,270.0,11.9,511,9169330,AQUATA,V7EK7,70,165,23,16,16,9.5,GIBRALTAR,04-21 19:00
2016-04-17 20:00:00,563716000,36.94396,17.08994,305.1,12.4,511,9697492,EPIC ST.THOMAS,9V2347,80,78,22,7,10,5.9,"NAPLES,ITALY",04-18 12:00
2016-04-17 20:04:48,352642000,36.41476,16.72555,272.2,11.9,511,9228784,DUKE I,3FBO,80,142,33,14,17,9.5,LA GOULETTE FOR ORDE,04-19 02:00
2016-04-17 20:04:53,566217000,37.59662,16.65014,40.5,13.4,511,9227118,EPIC CORFU,9V9573,81,79,21,7,9,5.4,DURESS,04-19 01:00
2016-04-17 20:04:53,305813000,36.49894,17.40455,272.0,9.7,511,9409625,MELAS,V2FV5,79,83,7,6,6,5.4,ST. MALO,04-27 05:00
2016-04-17 20:04:53,538005863,36.43945,16.90536,90.9,13.5,511,9664782,FRONT PANTHER,V7HR5,80,208,42,14,30,9.0,CANAKKALE,04-19 18:00
2016-04-17 20:04:54,215913000,36.48347,18.03617,272.1,10.7,511,9033713,SUN VITA,9HFA8,70,87,12,11,5,6.0,GREENORE / IRELAND,04-27 10:00
2016-04-17 20:04:54,244790009,36.46242,16.38700,272.7,12.2,511,9224130,PAZ NAVIGATOR,PBLM,70,105,13,8,8,7.2,CEUTA,04-21 14:30
2016-04-17 20:04:55,244850612,36.74261,16.39336,115.4,11.3,511,9160346,VLISTBORG,PDAK,70,120,13,10,6,5.0,ALEXANDRIA,04-20 16:00
2016-04-17 20:04:55,215101000,37.47966,17.03202,285.4,14.4,511,9162643,MSC LEA,9HA2639,70,161,56,13,13,7.7,GIOIA TAURO,04-18 04:00
2016-04-17 20:04:55,538005855,36.40223,16.82429,86.5,13.4,511,9655224,ALKYON,V7HN6,70,150,30,20,10,10.3,UA DNB,04-23 05:00
2016-04-17 20:04:56,271000919,36.42550,17.41173,269.9,10.1,511,9045704,CS CIHAN,TCSL9,70,0,0,0,0,7.5,TARRAGONA,04-21 09:00
2016-04-17 20:04:56,563312000,36.42313,17.08175,92.3,14.1,511,9721683,STELLA LUCY,9V2548,70,250,45,19,27,14.4,RU NVS,04-22 02:00
2016-04-17 20:04:57,351235000,37.57153,17.16032,109.8,4.5,511,7610830,HOROZ,HP5109,52,0,0,0,0,3.6,ISKENDERUN,04-29 23:59
2016-04-17 20:04:57,373517000,37.35270,16.54575,297.0,11.8,511,9110391,MSC DYMPHNA,3EXN,71,183,91,30,10,11.4,NAPLES,04-18 18:00
2016-04-17 20:04:58,215893000,36.47687,17.51915,271.0,9.9,511,9333668,CANSU D,9HA2803,80,90,15,8,9,6.9,GHENT,04-27 03:00
2016-04-17 20:04:59,273350570,37.35367,17.13472,306.0,0.5,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-18 23:00
2016-04-17 20:05:01,353612000,37.48627,17.25563,107.3,17.7,511,9103685,MSC BRIANNA,3FVZ7,71,220,74,21,12,11.9,PIRAEUS,04-18 19:00
2016-04-17 20:24:35,538005841,36.43812,16.97632,91.0,13.7,511,9708801,LINAH,V7HL6,71,140,228,20,31,12.8,AE KLF>MY PKG,04-19 11:00
2016-04-17 21:00:00,538005485,36.46245,16.85383,271.0,12.0,511,9169330,AQUATA,V7EK7,70,165,23,16,16,9.5,GIBRALTAR,04-21 19:00
2016-04-17 21:00:01,354505000,36.42162,17.99825,271.2,20.8,511,9181651,MSC INGRID,HOHA,71,235,59,16,16,11.4,SINES,04-20 20:00
2016-04-17 21:04:52,305813000,36.50756,17.20684,273.2,9.5,511,9409625,MELAS,V2FV5,79,83,7,6,6,5.4,ST. MALO,04-27 05:00
2016-04-17 21:04:53,215913000,36.48754,17.81205,271.0,10.6,511,9033713,SUN VITA,9HFA8,70,87,12,11,5,6.0,GREENORE / IRELAND,04-27 10:00
2016-04-17 21:04:54,244850612,36.66022,16.60254,117.2,11.2,511,9160346,VLISTBORG,PDAK,70,120,13,10,6,5.0,ALEXANDRIA,04-20 16:00
2016-04-17 21:04:54,256549000,36.49814,16.58728,91.0,12.6,511,9314715,TRANS CHEMICA,9HA3947,81,100,23,6,14,8.6,YALOVA,04-20 13:00
2016-04-17 21:04:54,538005863,36.43403,17.18656,92.2,13.6,511,9664782,FRONT PANTHER,V7HR5,80,208,42,14,30,9.0,CANAKKALE,04-19 18:00
2016-04-17 21:04:54,563312000,36.41614,17.37163,91.9,13.8,511,9721683,STELLA LUCY,9V2548,70,250,45,19,27,14.4,RU NVS,04-22 02:00
2016-04-17 21:04:55,353612000,37.41065,17.61479,103.3,17.8,511,9103685,MSC BRIANNA,3FVZ7,71,220,74,21,12,11.9,PIRAEUS,04-18 19:00
2016-04-17 21:04:56,351235000,37.54448,17.25317,116.4,4.8,511,7610830,HOROZ,HP5109,52,0,0,0,0,3.6,ISKENDERUN,04-29 23:59
2016-04-17 21:04:56,271000919,36.44472,17.20702,269.6,9.8,511,9045704,CS CIHAN,TCSL9,70,0,0,0,0,7.5,TARRAGONA,04-21 09:00
2016-04-17 21:04:56,538005855,36.40399,17.10153,90.2,13.5,511,9655224,ALKYON,V7HN6,70,150,30,20,10,10.3,UA DNB,04-23 05:00
2016-04-17 21:04:58,273350570,37.35837,17.12230,288.0,0.6,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-18 23:00
2016-04-17 21:04:58,215893000,36.48538,17.31298,272.0,9.8,511,9333668,CANSU D,9HA2803,80,90,15,8,9,6.9,GHENT,04-27 03:00
2016-04-17 21:04:59,352642000,36.41993,16.47703,268.6,12.0,511,9228784,DUKE I,3FBO,80,142,33,14,17,9.5,LA GOULETTE FOR ORDE,04-19 02:00
2016-04-17 21:04:59,240569000,37.53815,16.42125,213.0,14.0,511,9343845,KYZIKOS,SXUE,70,193,36,11,26,7.8,MALTA,04-18 08:00
2016-04-17 21:05:00,215101000,37.54125,16.74236,285.3,14.0,511,9162643,MSC LEA,9HA2639,70,161,56,13,13,7.7,GIOIA TAURO,04-18 04:00
2016-04-17 21:05:00,563716000,37.07312,16.86245,305.0,12.4,511,9697492,EPIC ST.THOMAS,9V2347,80,78,22,7,10,5.9,"NAPLES,ITALY",04-18 12:00
2016-04-17 22:00:00,215913000,36.49135,17.60879,272.2,10.8,511,9033713,SUN VITA,9HFA8,70,87,12,11,5,6.0,GREENORE / IRELAND,04-27 10:00
2016-04-17 22:00:01,353612000,37.34475,17.94885,104.3,17.8,511,9103685,MSC BRIANNA,3FVZ7,71,220,74,21,12,11.9,PIRAEUS,04-18 19:00
2016-04-17 22:00:01,354505000,36.43206,17.56782,276.3,21.0,511,9181651,MSC INGRID,HOHA,71,235,59,16,16,11.4,SINES,04-20 20:00
2016-04-17 22:04:38,245057000,36.47250,18.00783,275.0,9.9,511,9306689,KINNE,PHAR,79,75,14,9,4,5.7,BROMBOROUGH,04-28 22:00
2016-04-17 22:04:53,305813000,36.51544,17.00915,270.9,9.5,511,9409625,MELAS,V2FV5,79,83,7,6,6,5.4,ST. MALO,04-27 05:00
2016-04-17 22:04:53,538005863,36.42242,17.46289,97.9,13.3,511,9664782,FRONT PANTHER,V7HR5,80,208,42,14,30,9.0,CANAKKALE,04-19 18:00
2016-04-17 22:04:53,563312000,36.40799,17.65710,92.3,13.9,511,9721683,STELLA LUCY,9V2548,70,250,45,19,27,14.4,RU NVS,04-22 02:00
2016-04-17 22:04:54,256549000,36.48888,16.84653,93.0,12.4,511,9314715,TRANS CHEMICA,9HA3947,81,100,23,6,14,8.6,YALOVA,04-20 13:00
2016-04-17 22:04:55,244850612,36.57640,16.80942,111.4,11.3,511,9160346,VLISTBORG,PDAK,70,120,13,10,6,5.0,ALEXANDRIA,04-20 16:00
2016-04-17 22:04:55,538005855,36.39823,17.37894,91.7,13.4,511,9655224,ALKYON,V7HN6,70,150,30,20,10,10.3,UA DNB,04-23 05:00
2016-04-17 22:04:56,351235000,37.52237,17.35021,99.6,5.0,511,7610830,HOROZ,HP5109,52,0,0,0,0,3.6,ISKENDERUN,04-29 23:59
2016-04-17 22:04:57,271000919,36.44157,17.00346,269.4,9.9,511,9045704,CS CIHAN,TCSL9,70,0,0,0,0,7.5,TARRAGONA,04-21 09:00
2016-04-17 22:04:58,273350570,37.36345,17.10905,295.0,0.7,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-18 23:00
2016-04-17 22:04:58,215893000,36.49415,17.10983,272.0,9.9,511,9333668,CANSU D,9HA2803,80,90,15,8,9,6.9,GHENT,04-27 03:00
2016-04-17 22:04:59,215101000,37.60005,16.45981,282.8,13.9,511,9162643,MSC LEA,9HA2639,70,161,56,13,13,7.7,GIOIA TAURO,04-18 04:00
2016-04-17 22:04:59,538005485,36.47020,16.58715,271.0,11.8,511,9169330,AQUATA,V7EK7,70,165,23,16,16,9.5,GIBRALTAR,04-21 19:00
2016-04-17 22:04:59,563716000,37.19311,16.64795,305.5,12.5,511,9697492,EPIC ST.THOMAS,9V2347,80,78,22,7,10,5.9,"NAPLES,ITALY",04-18 12:00
2016-04-17 23:00:00,305834000,37.10121,17.93107,293.1,14.8,511,9202259,SKYLINE,V2QJ3,71,110,12,9,9,6.8,FOS,04-20 10:00
2016-04-17 23:00:00,229019000,37.69875,16.51910,105.2,8.9,511,9374090,TAGANROGSKIY ZALIV,9HA2995,79,113,15,8,8,4.2,TSINGELI,04-20 21:00
2016-04-17 23:00:01,354505000,36.43860,17.13587,271.4,20.8,511,9181651,MSC INGRID,HOHA,71,235,59,16,16,11.4,SINES,04-20 20:00
2016-04-17 23:04:52,215913000,36.49909,17.36624,270.3,10.7,511,9033713,SUN VITA,9HFA8,70,87,12,11,5,6.0,GREENORE / IRELAND,04-27 10:00
2016-04-17 23:04:52,305813000,36.52045,16.81184,273.3,9.7,511,9409625,MELAS,V2FV5,79,83,7,6,6,5.4,ST. MALO,04-27 05:00
2016-04-17 23:04:53,538005863,36.42202,17.73853,90.0,13.5,511,9664782,FRONT PANTHER,V7HR5,80,208,42,14,30,9.0,CANAKKALE,04-19 18:00
2016-04-17 23:04:55,244850612,36.50498,17.02811,118.8,11.6,511,9160346,VLISTBORG,PDAK,70,120,13,10,6,5.0,ALEXANDRIA,04-20 16:00
2016-04-17 23:04:55,256549000,36.47951,17.10502,92.0,12.5,511,9314715,TRANS CHEMICA,9HA3947,81,100,23,6,14,8.6,YALOVA,04-20 13:00
2016-04-17 23:04:56,351235000,37.50704,17.45364,101.4,5.0,511,7610830,HOROZ,HP5109,52,0,0,0,0,3.6,ISKENDERUN,04-29 23:59
2016-04-17 23:04:56,538005855,36.39311,17.65350,91.2,13.3,511,9655224,ALKYON,V7HN6,70,150,30,20,10,10.3,UA DNB,04-23 05:00
2016-04-17 23:04:57,271000919,36.43810,16.79875,268.7,9.9,511,9045704,CS CIHAN,TCSL9,70,0,0,0,0,7.5,TARRAGONA,04-21 09:00
2016-04-17 23:04:57,356306000,36.44230,16.50609,95.3,15.9,511,9211157,KOSOVA,3EHS4,70,138,20,20,4,6.7,MERSIN,04-20 13:00
2016-04-17 23:04:57,563312000,36.40349,17.94587,91.1,14.0,511,9721683,STELLA LUCY,9V2548,70,250,45,19,27,14.4,RU NVS,04-22 02:00
2016-04-17 23:04:58,245057000,36.48383,17.80550,274.0,9.7,511,9306689,KINNE,PHAR,79,75,14,9,4,5.7,BROMBOROUGH,04-28 22:00
2016-04-17 23:04:59,565849000,37.53019,16.52766,106.8,18.9,511,9318266, ASIATIC KING,9V3931,72,14,134,11,11,7.3,HAIFA,04-20 03:00
2016-04-17 23:04:59,273350570,37.36815,17.09235,287.0,0.8,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-18 23:00
2016-04-17 23:04:59,215893000,36.49807,16.90757,271.0,9.8,511,9333668,CANSU D,9HA2803,80,90,15,8,9,6.9,GHENT,04-27 03:00
2016-04-17 23:04:59,563716000,37.31385,16.43408,306.1,12.4,511,9697492,EPIC ST.THOMAS,9V2347,80,78,22,7,10,5.9,"NAPLES,ITALY",04-18 12:00
